"Date","Open","High","Low","Close","Volume","ticker","name"
"1986-09-04 00:00:00-04:00","6.0127090863733486","6.2214837074279785","5.929199237951496","6.2214837074279785","576800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-05 00:00:00-04:00","6.221482776933246","6.304992612865236","6.0127081871032715","6.0127081871032715","961600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-08 00:00:00-04:00","6.096215854372297","6.096215854372297","5.762176629475185","5.845686435699463","1793200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-09 00:00:00-04:00","5.803930455359859","5.84568535072216","5.678665769272956","5.762175559997559","388000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-10 00:00:00-04:00","5.762178329860462","5.762178329860462","5.67866849899292","5.67866849899292","802400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-11 00:00:00-04:00","5.720423743480772","5.720423743480772","5.177609811617634","5.302874565124512","6240000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-12 00:00:00-04:00","5.26111967055524","5.30287458857552","5.052345080453842","5.094099998474121","2066800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-15 00:00:00-04:00","5.094099998474121","5.177609834514681","4.968835244413282","5.094099998474121","1746800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-16 00:00:00-04:00","5.052342282623804","5.094097177521522","4.8853227030329345","4.968832492828369","1547200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-17 00:00:00-04:00","5.01058998754469","5.01058998754469","4.718305571604583","4.927080154418945","997600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-18 00:00:00-04:00","4.927078567232405","5.845686435699463","4.927078567232405","5.845686435699463","833200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-19 00:00:00-04:00","5.845687476387859","5.845687476387859","5.469893281477211","5.720422744750977","928000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-22 00:00:00-04:00","5.720423414426691","5.803933245294234","5.595158668125377","5.67866849899292","464000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-23 00:00:00-04:00","5.7204217405030215","5.7204217405030215","5.386382514780218","5.5116472244262695","436400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-24 00:00:00-04:00","5.511648837257834","5.720423414426691","5.428139006390291","5.67866849899292","649600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-25 00:00:00-04:00","5.678669090557815","5.678669090557815","5.553404331207275","5.553404331207275","305600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-26 00:00:00-04:00","5.553404331207275","5.636914170774301","5.511649411423762","5.553404331207275","278400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-29 00:00:00-04:00","5.595157030856971","5.595157030856971","5.386382514780218","5.5116472244262695","724800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-09-30 00:00:00-04:00","5.469893281477211","5.845687476387859","5.469893281477211","5.720422744750977","773200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-01 00:00:00-04:00","5.803932565842231","5.845687476387859","5.720422744750977","5.720422744750977","668400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-02 00:00:00-04:00","5.720422744750977","5.762177655296604","5.720422744750977","5.720422744750977","592000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-03 00:00:00-04:00","5.762178727050326","5.762178727050326","5.511649217178573","5.59515905380249","228000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-06 00:00:00-04:00","5.678666771782769","5.678666771782769","5.553402063581678","5.636911869049072","467600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-07 00:00:00-04:00","5.5951569663153755","5.678666771782769","5.5951569663153755","5.636911869049072","176000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-08 00:00:00-04:00","5.678665769272956","5.762175559997559","5.636910873910655","5.762175559997559","558800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-09 00:00:00-04:00","5.7621765772501625","5.7621765772501625","5.5951569663153755","5.636911869049072","243200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-10 00:00:00-04:00","5.636914170774301","5.636914170774301","5.511649411423762","5.553404331207275","238400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-13 00:00:00-04:00","5.595158584358156","5.595158584358156","5.386384010314941","5.386384010314941","362800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-14 00:00:00-04:00","5.386384090956519","5.762178329860462","5.386384090956519","5.67866849899292","612000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-15 00:00:00-04:00","5.720421726363046","5.887441338811603","5.678666823250907","5.845686435699463","606800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-16 00:00:00-04:00","5.845688538585636","5.8874434567183895","5.803933620452881","5.803933620452881","269200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-17 00:00:00-04:00","5.845688160728005","5.845688160728005","5.636913583559148","5.67866849899292","216000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-20 00:00:00-04:00","5.636914170774301","5.678669090557815","5.386384652073222","5.553404331207275","595200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-21 00:00:00-04:00","5.5534052157220035","5.5534052157220035","5.469895362854004","5.469895362854004","327200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-22 00:00:00-04:00","5.55340212764162","5.55340212764162","5.469892321210919","5.5116472244262695","396000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-23 00:00:00-04:00","5.5534029942638465","5.5534029942638465","5.511648084532539","5.532525539398193","1358400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-24 00:00:00-04:00","5.553404331207275","5.595159250990788","5.511649411423762","5.553404331207275","809600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-27 00:00:00-05:00","5.595159250990788","5.595159250990788","5.511649411423762","5.553404331207275","305200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-28 00:00:00-05:00","5.511648837257834","5.67866849899292","5.511648837257834","5.67866849899292","329200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-29 00:00:00-05:00","5.678669217606665","6.012708583348234","5.678669217606665","5.929198741912842","835600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-30 00:00:00-05:00","5.92919675892797","6.13797129269304","5.887441852174956","6.054461479187012","973200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-10-31 00:00:00-05:00","6.054463105069266","6.054463105069266","5.929198351171282","6.0127081871032715","632400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-03 00:00:00-05:00","5.929198351171282","6.054463105069266","5.929198351171282","6.0127081871032715","408800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-04 00:00:00-05:00","5.9709529876708975","6.054462819666295","5.9709529876708975","5.970952987670898","283200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-05 00:00:00-05:00","6.012708583348234","6.012708583348234","5.929198741912842","5.929198741912842","231200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-06 00:00:00-05:00","5.9291960601265545","5.970950961958432","5.72042155096717","5.887441158294678","434000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-07 00:00:00-05:00","5.887441248231935","5.970951053171395","5.845686345762205","5.86656379699707","517200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-10 00:00:00-05:00","5.887441338811603","5.887441338811603","5.762176629475185","5.845686435699463","503200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-11 00:00:00-05:00","5.887443155675501","5.9709529876708975","5.803933323680104","5.970952987670898","142000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-12 00:00:00-05:00","5.970953366482299","6.0335857444523935","5.92919844783557","5.991830825805664","669600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-13 00:00:00-05:00","5.97095331861012","6.012708236922079","5.59515905380249","5.59515905380249","578800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-14 00:00:00-05:00","5.553404135490531","5.636913972114449","5.469894298866614","5.59515905380249","806000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-17 00:00:00-05:00","5.59515905380249","5.636913972114449","5.511649217178573","5.59515905380249","734400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-18 00:00:00-05:00","5.636911934072321","5.636911934072321","5.469892321210919","5.5116472244262695","605600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-19 00:00:00-05:00","5.553404331207275","5.595159250990788","5.4698944916402485","5.553404331207275","495600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-20 00:00:00-05:00","5.553403752691605","5.67866849899292","5.553403752691605","5.67866849899292","828400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-21 00:00:00-05:00","5.7204234916847065","6.012707903668597","5.6786685756870074","5.970952987670898","666800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-24 00:00:00-05:00","5.887442595338168","6.179726979503893","5.887442595338168","6.096217155456543","715600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-25 00:00:00-05:00","6.0127081871032715","6.096218023035261","5.970953269137277","6.0127081871032715","424000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-26 00:00:00-05:00","5.9709516656809845","6.054461479187012","5.9709516656809845","6.054461479187012","171600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-11-28 00:00:00-05:00","6.054463105069266","6.054463105069266","5.929198351171282","6.0127081871032715","236000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-01 00:00:00-05:00","6.012708583348234","6.0544635040659305","5.887443821195146","5.929198741912842","596000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-02 00:00:00-05:00","5.9709529876708975","5.9918304456697475","5.90832061367435","5.970952987670898","845600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-03 00:00:00-05:00","5.92919675892797","6.054461479187012","5.92919675892797","6.054461479187012","1016800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-04 00:00:00-05:00","6.012707903668597","6.137972651661692","5.887443155675501","5.970952987670898","643200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-05 00:00:00-05:00","5.929197297479114","5.970952208024742","5.678667834205348","5.720422744750977","636400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-08 00:00:00-05:00","5.67866849899292","5.762178329860462","5.553403752691605","5.67866849899292","712000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-09 00:00:00-05:00","5.636911869049072","5.720421674516466","5.636911869049072","5.636911869049072","302400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-10 00:00:00-05:00","5.678668890426408","5.678668890426408","5.553404135490531","5.59515905380249","341200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-11 00:00:00-05:00","5.636913499166799","5.636913499166799","5.302874180697655","5.386384010314941","1172000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-12 00:00:00-05:00","5.469893839932227","5.469893839932227","5.386384010314941","5.386384010314941","332000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-15 00:00:00-05:00","5.386381501736848","5.762175559997559","5.344626606374547","5.762175559997559","768400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-16 00:00:00-05:00","5.720423784187372","5.803933620452881","5.720423784187372","5.803933620452881","770000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-17 00:00:00-05:00","5.803933245294234","5.845688160728005","5.67866849899292","5.67866849899292","345200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-18 00:00:00-05:00","5.678666771782769","5.7621765772501625","5.553402063581678","5.636911869049072","349200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-19 00:00:00-05:00","5.636913972114449","5.678668890426408","5.59515905380249","5.59515905380249","883600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-22 00:00:00-05:00","5.636913583559148","5.762178329860462","5.595158668125377","5.67866849899292","371600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-23 00:00:00-05:00","5.720423808738367","5.762178727050326","5.553404135490531","5.59515905380249","282800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-24 00:00:00-05:00","5.595159250990788","5.595159250990788","5.553404331207275","5.553404331207275","189200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-26 00:00:00-05:00","5.553404135490531","5.59515905380249","5.511649217178573","5.59515905380249","180000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-29 00:00:00-05:00","5.553404135490531","5.59515905380249","5.428139380554655","5.59515905380249","462000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-30 00:00:00-05:00","5.5534052157220035","5.595160142156004","5.428140436420003","5.469895362854004","485200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1986-12-31 00:00:00-05:00","5.532527752505004","5.595160142156004","5.469895362854004","5.469895362854004","378400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-02 00:00:00-05:00","5.469893926984808","5.595158673404308","5.428139011511642","5.574281215667725","363600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-05 00:00:00-05:00","5.595158211172444","6.137972067480217","5.595158211172444","6.096217155456543","1222000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-06 00:00:00-05:00","6.096218424783626","6.096218424783626","5.887443821195146","5.929198741912842","1120000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-07 00:00:00-05:00","6.0127070617675775","6.26323652267456","6.0127070617675775","6.2632365226745605","976800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-08 00:00:00-05:00","6.263238845332976","6.513768399146295","6.221483919697423","6.472013473510742","1178800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-09 00:00:00-05:00","6.472013745552454","6.597278527724437","6.430258818161793","6.513768672943115","659600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-12 00:00:00-05:00","6.472011859843273","6.513766775068069","6.304992198944092","6.304992198944092","1713600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-13 00:00:00-05:00","6.304992198944092","6.304992198944092","6.13797253804491","6.304992198944092","1000000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-14 00:00:00-05:00","6.304991432825724","6.346746342976887","6.179726702372233","6.2632365226745605","1237600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-15 00:00:00-05:00","6.221481106199067","6.263236012952081","5.9709516656809845","6.054461479187012","2141600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-16 00:00:00-05:00","6.0544635040659305","6.0544635040659305","5.887443821195146","5.929198741912842","722400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-19 00:00:00-05:00","5.929197507361843","6.137972067480217","5.929197507361843","6.096217155456543","1030000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-20 00:00:00-05:00","6.137973859006126","6.263238631638905","6.096218934795201","6.2214837074279785","895200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-21 00:00:00-05:00","6.137972067480217","6.179726979503893","6.012707331409192","6.096217155456543","923200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-22 00:00:00-05:00","6.137971792221069","6.26323652267456","6.096216882069905","6.2632365226745605","372800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-23 00:00:00-05:00","6.263237283719296","6.597276605517659","6.179727453269706","6.304992198944092","1741600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-26 00:00:00-05:00","6.346745748777647","6.346745748777647","6.1379712175678565","6.1797261238098145","456800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-27 00:00:00-05:00","6.17972899406187","6.472013473510742","6.17972899406187","6.472013473510742","666400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-28 00:00:00-05:00","6.472012216939866","6.639031887054443","6.388502381882578","6.639031887054443","937200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-29 00:00:00-05:00","6.680788101688508","6.722543027324062","6.430258547875189","6.472013473510742","712000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-01-30 00:00:00-05:00","6.513766862188505","6.513766862188505","6.304992283272207","6.492889404296875","445200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-02 00:00:00-05:00","6.513768399146295","6.5555233247818485","6.430258547875189","6.472013473510742","483600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-03 00:00:00-05:00","6.472011859843273","6.472011859843273","6.304992198944092","6.304992198944092","739200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-04 00:00:00-05:00","6.346748963380471","6.5555236003337765","6.30499403598981","6.513768672943115","1103600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-05 00:00:00-05:00","6.51376638822029","6.806050777435303","6.472011475475288","6.806050777435303","904000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-06 00:00:00-05:00","6.764297533946433","6.847807380044537","6.555522918701173","6.555522918701172","1008800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-09 00:00:00-05:00","6.597278669768689","6.597278669768689","6.346749100030637","6.3885040283203125","663200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-10 00:00:00-05:00","6.472013884899663","6.472013884899663","6.346749100030637","6.3885040283203125","423600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-11 00:00:00-05:00","6.4302581495540165","6.639032764799277","6.4302581495540165","6.555522918701172","394000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-12 00:00:00-05:00","6.597278259418629","7.098337367728904","6.555523333726106","6.764297962188721","1348800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-13 00:00:00-05:00","6.7642952058373425","6.889559931871368","6.5972755711253095","6.847805023193359","1257600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-17 00:00:00-05:00","6.889561816785463","7.098336417294113","6.847806896683733","7.056581497192383","1275200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-18 00:00:00-05:00","7.098337173461914","7.307111796210794","7.014827324362362","7.098337173461914","1346000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-19 00:00:00-05:00","7.098335918338819","7.265355587005614","7.098335918338819","7.265355587005615","432800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-20 00:00:00-05:00","7.1818388349059","7.307103465747281","7.1818388349059","7.223593711853027","350000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-23 00:00:00-05:00","7.223604046568578","7.265358983253946","7.140094173197843","7.160971641540527","479200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-24 00:00:00-05:00","7.1400874298672345","7.18184232711792","7.098332532616549","7.18184232711792","934800","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-25 00:00:00-05:00","7.181844531980334","7.348864172258947","7.140089621910682","7.327986717224121","831600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-26 00:00:00-05:00","7.348861182868148","7.557635648290539","7.348861182868148","7.474125862121582","720000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-02-27 00:00:00-05:00","7.411493864436608","7.474126206952974","7.307106626909332","7.390616416931152","314000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-03-02 00:00:00-05:00","7.390620338505712","7.390620338505712","7.181845752672217","7.265355587005615","560400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-03-03 00:00:00-05:00","7.223593711853027","7.265348588800155","7.1400839579587725","7.223593711853027","411200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-03-04 00:00:00-05:00","7.140091098194391","7.43237552911463","7.140091098194391","7.411498069763184","508000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-03-05 00:00:00-05:00","7.4323709690371045","7.557635648290539","7.390616075952626","7.474125862121582","684400","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-03-06 00:00:00-05:00","7.474125862121582","7.641145434459495","7.4323709690371045","7.474125862121582","741200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-03-09 00:00:00-05:00","7.474128910664762","7.515883820780207","7.369741635376148","7.432374000549316","481600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-03-10 00:00:00-05:00","7.432375515831842","7.5576402717166475","7.432375515831842","7.515885353088379","206000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-03-11 00:00:00-05:00","7.515885712670498","7.682905395174287","7.515885712670498","7.64115047454834","837600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-03-12 00:00:00-05:00","7.641149714752867","7.641149714752867","7.515884965330689","7.599394798278809","597600","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-03-13 00:00:00-05:00","7.599391720958592","8.434489712272724","7.599391720958592","8.10045051574707","3545200","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-03-16 00:00:00-05:00","8.142210006713867","8.183964929825219","8.100455083602514","8.142210006713867","504000","COST","Costco Wholesale Corporation (COST) Historical Data"
"1987-03-17 00:00:00-05:00","8.183965278394295","8.434494827732895","8.142210353504527","8.267475128173828","1909600","COST","Costco Wholesale Corporation (COST) Historical Data"
